_RAJ2000,_DEJ2000,_r,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,JD,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
128.852772,12.011667,0.300,128.852772,12.011667,0.09,0.08,90,08352466+1200420,8.277,0.015,0.023,16467.6,7.998,0.013,0.020,11212.7,7.949,0.021,0.026,6409.4,AAA,111,111,000,666656,34.7,136,113809750,0,0,113788664,n,1997-11-08,97,213.600,28.451,-196.9,2450760.9621,1.82,4.17,1.05,,,,,7.943,0.010,572,50,se,1,1,T,0.2,118,9.80,9.40,1,,6176,142026,9,Opt
