_RAJ2000,_DEJ2000,_r,mode,q_mode,cl,SDSS9,m_SDSS9,Im,SDSS-ID,objID,Sp-ID,SpObjID,parentID,flags,Status,RAJ2000,e_RAJ2000,DEJ2000,e_DEJ2000,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,Vdisp,e_Vdisp,spInst,spType,spCl,subClass,spS_N,uFlags,us,uc,uDate,u_mag,e_u_mag,upmag,e_upmag,uPmag,e_uPmag,uPrad,e_uPrad,uoRA,uoDE,udVrad,udVell,uPA,gFlags,gs,gc,gDate,g_mag,e_g_mag,gpmag,e_gpmag,gPmag,e_gPmag,gPrad,e_gPrad,goRA,goDE,gdVrad,gdVell,gPA,rFlags,rs,rc,rDate,r_mag,e_r_mag,rpmag,e_rpmag,rPmag,e_rPmag,rPrad,e_rPrad,roRA,roDE,rdVrad,rdVell,rPA,iFlags,is,ic,iDate,i_mag,e_i_mag,ipmag,e_ipmag,iPmag,e_iPmag,iPrad,e_iPrad,ioRA,ioDE,idVrad,idVell,iPA,zFlags,zs,zc,zDate,z_mag,e_z_mag,zpmag,e_zpmag,zPmag,e_zPmag,zPrad,e_zPrad,zoRA,zoDE,zdVrad,zdVell,zPA,pmRA,e_pmRA,pmDE,e_pmDE,sigRA,sigDE,M,N,g_O_,r_E_,g_J_,r_F_,i_N_
91.453563,23.484536,0.019,1,,6,J060548.85+232904.3,,Im,6581-301-4-0066-1534,1237673739928339966,---,0,1237673739928339946,483791828029460,257,91.453563,0.062,23.484536,0.061,2006.8869,3,14.391,0.005,11.934,0.001,11.565,0.001,11.463,0.001,12.742,0.007,,,,,,,,,,,23058430094822973,1,6,2006.8869,14.391,0.005,13.014,0.014,12.999,0.001,1.75,0.01,0.07,0.00,0.08,0.850,73.2,28937298866218311,0,3,2006.8869,11.934,0.001,11.872,0.001,11.872,0.001,3.39,0.04,-0.10,0.18,1.46,0.905,107.6,28982334862492016,0,3,2006.8869,11.565,0.001,11.505,0.001,11.505,0.001,3.46,0.03,-0.15,0.14,1.46,0.905,138.4,31818206247973355,0,3,2006.8869,11.463,0.001,11.406,0.001,11.407,0.001,3.81,0.04,-0.17,0.11,1.96,0.870,134.7,23058430094822973,1,6,2006.8869,12.742,0.007,11.396,0.012,11.392,0.001,1.33,0.01,0.00,0.00,0.03,0.700,138.5,,,,,,,0,0,,,,,
