_RAJ2000,_DEJ2000,_r,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,JD,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
249.025385,-19.744640,0.365,249.025385,-19.744640,0.06,0.06,45,16360609-1944407,10.231,0.042,0.044,3236.2,9.887,0.055,0.056,2037.6,9.712,0.035,0.036,1139.3,EEE,222,111,0cc,666666,2.7,8,31231029,0,0,31231032,s,1998-06-26,54,358.318,18.201,207.2,2450990.6130,90.43,207.77,97.36,10.013,0.010,9.582,0.017,9.485,0.008,6826,46,nw,1,1,T,0.4,174,12.87,12.30,2,,1559,35842,92,Opt
249.025503,-19.743893,2.731,249.025503,-19.743893,0.13,0.13,90,16360612-1944380,10.241,,,,9.668,0.027,0.031,2492.9,9.667,,,,UAU,010,010,0c0,003300,2.7,188,31231032,0,0,31231029,s,1998-06-26,54,358.318,18.202,206.8,2450990.6130,,,,,,,,,,6823,46,nw,1,1,T,2.4,11,12.87,12.30,3,,1559,35842,92,Opt
