_RAJ2000,_DEJ2000,_r,mode,q_mode,cl,SDSS9,m_SDSS9,Im,SDSS-ID,objID,Sp-ID,SpObjID,parentID,flags,Status,RAJ2000,e_RAJ2000,DEJ2000,e_DEJ2000,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,Vdisp,e_Vdisp,spInst,spType,spCl,subClass,spS_N,uFlags,us,uc,uDate,u_mag,e_u_mag,upmag,e_upmag,uPmag,e_uPmag,uPrad,e_uPrad,uoRA,uoDE,udVrad,udVell,uPA,gFlags,gs,gc,gDate,g_mag,e_g_mag,gpmag,e_gpmag,gPmag,e_gPmag,gPrad,e_gPrad,goRA,goDE,gdVrad,gdVell,gPA,rFlags,rs,rc,rDate,r_mag,e_r_mag,rpmag,e_rpmag,rPmag,e_rPmag,rPrad,e_rPrad,roRA,roDE,rdVrad,rdVell,rPA,iFlags,is,ic,iDate,i_mag,e_i_mag,ipmag,e_ipmag,iPmag,e_iPmag,iPrad,e_iPrad,ioRA,ioDE,idVrad,idVell,iPA,zFlags,zs,zc,zDate,z_mag,e_z_mag,zpmag,e_zpmag,zPmag,e_zPmag,zPrad,e_zPrad,zoRA,zoDE,zdVrad,zdVell,zPA,pmRA,e_pmRA,pmDE,e_pmDE,sigRA,sigDE,M,N,g_O_,r_E_,g_J_,r_F_,i_N_
125.420280,13.497509,0.055,2,,6,J082140.86+132951.0,,Im,5080-301-1-0076-0147,1237667291572469907,---,0,1237667291572469906,483854104530960,1025,125.420280,0.061,13.497509,0.059,2004.9704,3,14.805,0.005,12.605,0.001,11.824,0.001,11.612,0.002,13.300,0.011,,,,,,,,,,,23058430094822932,1,6,2004.9704,14.805,0.005,13.999,0.029,13.969,0.002,2.02,0.03,0.02,0.03,0.18,0.692,168.3,31819602627735429,0,3,2004.9704,12.605,0.001,12.454,0.001,12.453,0.001,2.97,0.03,-0.14,0.26,2.00,0.865,177.3,31864638624009093,0,3,2004.9704,11.824,0.001,11.655,0.001,11.655,0.001,3.70,0.04,-0.23,0.16,1.87,0.924,136.5,31819602627735429,0,3,2004.9704,11.612,0.002,11.480,0.001,11.480,0.001,3.44,0.03,-0.21,0.23,2.50,0.990,139.9,31707012637051166,1,6,2004.9704,13.300,0.011,12.015,0.001,12.015,0.001,1.99,0.03,-0.22,0.15,1.06,1.000,29.9,,,,,,,0,0,,,,,
125.420295,13.497521,0.043,1,,6,J082140.87+132951.0,,Im,5137-301-4-0082-0027,1237667537996611611,---,0,1237667537996611610,483856252014608,257,125.420295,0.050,13.497521,0.048,2005.0956,3,15.132,0.007,12.432,0.001,11.752,0.001,11.569,0.001,12.982,0.006,,,,,,,,,,,23058430094822932,1,6,2005.0956,15.132,0.007,13.957,0.013,13.970,0.002,1.58,0.00,-0.04,-0.01,0.00,0.941,52.3,31819602627735429,0,3,2005.0956,12.432,0.001,12.244,0.001,12.245,0.001,3.07,0.03,-0.03,-0.23,1.76,0.888,88.8,31864638624009093,0,3,2005.0956,11.752,0.001,11.656,0.001,11.658,0.001,3.41,0.03,-0.02,-0.22,2.17,0.971,25.8,31819602627735388,0,3,2005.0956,11.569,0.001,11.484,0.001,11.486,0.001,3.98,0.04,-0.01,-0.21,3.57,0.937,166.6,23058430094822932,1,6,2005.0956,12.982,0.006,11.419,0.015,11.427,0.001,1.44,0.01,0.00,0.00,0.03,0.950,53.5,,,,,,,0,0,,,,,
