_RAJ2000,_DEJ2000,_r,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,JD,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
239.879193,-26.604303,0.233,239.879193,-26.604303,0.06,0.06,90,15593100-2636154,10.948,0.020,0.023,1359.0,10.710,0.021,0.023,609.4,10.586,0.017,0.019,459.2,AAA,222,111,000,666644,8.7,84,27443667,0,0,27443668,s,1998-07-02,22,346.968,19.774,50.6,2450997.4979,0.69,0.79,0.83,10.967,0.022,10.693,0.036,10.622,0.010,9918,202,nw,0,1,T,0.2,348,13.17,11.84,2,,1347,30969,127,Opt
