_RAJ2000,_DEJ2000,_r,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,wx,wy,ID,snr1,chi2W1,snr2,chi2W2,snr3,chi2W3,snr4,chi2W4,chi2,nb,na,sat1,sat2,sat3,sat4,ccf,ex,var,nW1,mW1,nW2,mW2,nW3,mW3,nW4,mW4,satnum,RA_pm,e_RA_pm,DE_pm,e_DE_pm,cosig_pm,pmRA,e_pmRA,pmDE,e_pmDE,chi2W1_pm,chi2W2_pm,chi2W3_pm,chi2W4_pm,chi2pm,qpm,qph,fdet,fmoon,covW1,covW2,covW3,covW4,_2Mkey,d2M,_2M
167.171219,1.577482,0.326,J110841.09+013438.9,167.1712188,1.5774823,0.0385,0.0345,151.0,Im,9.841,0.022,9.873,0.020,9.781,0.051,8.956,,10.386,0.024,9.972,0.026,9.883,0.023,3954.760,2213.366,1678101501351035013,48.5,1.2,54.4,1,21.1,0.94,-1.5,1,1.1,1,0,0.000,0.000,0.000,0.000,0000,0,110n,23,23,23,23,11,11,0,11,0,167.1712174,0.0380,1.5774833,0.0360,-0.0115,41,39,-37,38,1.2,1,0.94,1,1.1,1N000,AAAU,7,0,22.922,23.227,11.027,11.313,823000801,0.309,2M
