_RAJ2000,_DEJ2000,_r,mode,q_mode,cl,SDSS9,m_SDSS9,Im,SDSS-ID,objID,Sp-ID,SpObjID,parentID,flags,Status,RAJ2000,e_RAJ2000,DEJ2000,e_DEJ2000,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,Vdisp,e_Vdisp,spInst,spType,spCl,subClass,spS_N,uFlags,us,uc,uDate,u_mag,e_u_mag,upmag,e_upmag,uPmag,e_uPmag,uPrad,e_uPrad,uoRA,uoDE,udVrad,udVell,uPA,gFlags,gs,gc,gDate,g_mag,e_g_mag,gpmag,e_gpmag,gPmag,e_gPmag,gPrad,e_gPrad,goRA,goDE,gdVrad,gdVell,gPA,rFlags,rs,rc,rDate,r_mag,e_r_mag,rpmag,e_rpmag,rPmag,e_rPmag,rPrad,e_rPrad,roRA,roDE,rdVrad,rdVell,rPA,iFlags,is,ic,iDate,i_mag,e_i_mag,ipmag,e_ipmag,iPmag,e_iPmag,iPrad,e_iPrad,ioRA,ioDE,idVrad,idVell,iPA,zFlags,zs,zc,zDate,z_mag,e_z_mag,zpmag,e_zpmag,zPmag,e_zPmag,zPrad,e_zPrad,zoRA,zoDE,zdVrad,zdVell,zPA,pmRA,e_pmRA,pmDE,e_pmDE,sigRA,sigDE,M,N,g_O_,r_E_,g_J_,r_F_,i_N_
126.896882,11.667383,0.414,2,,3,J082735.25+114002.5,,Im,5849-301-5-0071-0142,1237670596549476494,---,0,1237670596549476493,483787533586448,1025,126.896882,0.401,11.667383,0.401,2005.8602,1,11.213,0.001,10.034,0.001,9.524,0.001,9.444,0.001,10.495,0.002,,,,,,,,,,,87611725355984488,0,3,2005.8602,11.213,0.001,10.942,0.001,10.931,0.001,3.58,0.03,-0.04,-0.02,1.80,0.973,47.2,86697041632942900,0,3,2005.8602,10.034,0.001,9.958,0.001,9.946,0.001,4.75,0.08,0.00,0.01,2.65,0.907,19.4,87161365393352296,0,3,2005.8602,9.524,0.001,9.513,0.001,9.502,0.001,6.93,0.11,0.22,0.04,3.47,0.983,178.9,86711005430615656,0,3,2005.8602,9.444,0.001,9.434,0.001,9.413,0.001,5.45,0.12,-0.10,0.42,4.26,0.961,168.6,87611725355984488,0,3,2005.8602,10.495,0.002,10.112,0.001,10.092,0.001,3.63,0.03,0.02,0.00,2.12,0.941,89.6,,,,,,,0,0,,,,,
126.896954,11.667411,0.207,1,,3,J082735.26+114002.6,,Im,5194-301-2-0088-0076,1237667781736398924,---,0,1237667781736398923,483787533586448,257,126.896954,0.399,11.667411,0.401,2005.1941,3,11.174,0.001,10.245,0.001,9.566,0.001,9.494,0.001,9.855,0.001,,,,,,,,,,,87611725355984488,0,3,2005.1941,11.174,0.001,10.955,0.001,10.949,0.001,3.08,0.03,0.00,-0.04,1.87,0.961,148.3,86711005430615656,0,3,2005.1941,10.245,0.001,10.170,0.001,10.164,0.001,4.54,0.08,0.02,0.06,2.69,1.000,67.0,87161365393352705,0,3,2005.1941,9.566,0.001,9.512,0.001,9.507,0.001,4.93,0.15,0.08,0.08,2.94,1.000,107.7,86711005430615656,0,3,2005.1941,9.494,0.001,9.425,0.001,9.414,0.001,4.80,0.14,-0.08,-0.01,5.22,0.944,130.4,58788687740813723,0,3,2005.1941,9.855,0.001,9.708,0.001,9.702,0.001,3.71,0.05,-0.05,0.01,2.54,0.987,79.5,,,,,,,0,0,,,,,
