_RAJ2000,_DEJ2000,_r,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,wx,wy,ID,snr1,chi2W1,snr2,chi2W2,snr3,chi2W3,snr4,chi2W4,chi2,nb,na,sat1,sat2,sat3,sat4,ccf,ex,var,nW1,mW1,nW2,mW2,nW3,mW3,nW4,mW4,satnum,RA_pm,e_RA_pm,DE_pm,e_DE_pm,cosig_pm,pmRA,e_pmRA,pmDE,e_pmDE,chi2W1_pm,chi2W2_pm,chi2W3_pm,chi2W4_pm,chi2pm,qpm,qph,fdet,fmoon,covW1,covW2,covW3,covW4,_2Mkey,d2M,_2M
97.774670,17.701197,0.197,J063105.92+174204.3,97.7746700,17.7011969,0.0376,0.0353,175.6,Im,9.815,0.023,9.820,0.020,9.770,0.055,8.076,,9.958,0.018,9.962,0.019,9.856,0.018,3423.721,813.941,983118101351010648,46.3,1.1,55.2,0.92,19.7,0.94,1.7,0.71,0.97,1,0,0.000,0.000,0.000,0.000,0000,0,000n,20,20,10,10,10,10,0,10,0,97.7746701,0.0439,17.7011977,0.0378,0.0080,1,52,28,47,1.1,0.92,0.94,0.71,0.97,1N000,AAAU,7,5733,19.093,9.841,9.898,10.971,1323276373,0.080,2M
