_RAJ2000,_DEJ2000,_r,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,JD,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
242.573773,-24.990332,0.149,242.573773,-24.990332,0.06,0.06,90,16101770-2459251,9.635,0.021,0.024,5229.1,9.294,0.020,0.022,2960.1,9.180,0.019,0.021,1859.6,AAA,222,111,000,666666,13.1,332,27882124,0,0,27882138,s,1998-07-03,54,350.000,19.205,-81.8,2450997.6087,0.93,1.01,0.92,9.635,0.014,9.300,0.036,9.180,0.015,4113,171,ne,0,1,T,0.1,131,12.21,11.28,2,,1367,31423,56,Opt
