_RAJ2000,_DEJ2000,_r,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,wx,wy,ID,snr1,chi2W1,snr2,chi2W2,snr3,chi2W3,snr4,chi2W4,chi2,nb,na,sat1,sat2,sat3,sat4,ccf,ex,var,nW1,mW1,nW2,mW2,nW3,mW3,nW4,mW4,satnum,RA_pm,e_RA_pm,DE_pm,e_DE_pm,cosig_pm,pmRA,e_pmRA,pmDE,e_pmDE,chi2W1_pm,chi2W2_pm,chi2W3_pm,chi2W4_pm,chi2pm,qpm,qph,fdet,fmoon,covW1,covW2,covW3,covW4,_2Mkey,d2M,_2M
245.440628,-23.548126,1.049,J162145.75-233253.2,245.4406275,-23.5481263,0.0414,0.0375,160.2,Im,8.817,0.024,8.859,0.022,8.811,0.065,8.215,,9.318,0.024,8.942,0.047,8.866,0.019,3522.591,3832.891,2460024301351026323,45.9,1.2,50.4,1.4,16.7,0.76,1.4,1.3,1.2,1,0,0.000,0.000,0.000,0.000,0000,0,000n,26,26,26,26,12,12,0,12,0,245.4406280,0.0416,-23.5481362,0.0385,-0.0099,9,39,-225,38,1.2,1.3,0.75,1.3,1.2,1N000,AAAU,7,1111,24.887,25.107,11.985,11.816,416400692,1.283,2M
