_RAJ2000,_DEJ2000,_r,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,JD,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
336.151536,-11.578573,0.456,336.151536,-11.578573,0.17,0.12,0,22243636-1134428,8.597,0.023,0.029,11445.4,8.020,0.043,0.046,7514.7,7.875,0.023,0.027,5387.9,AAA,111,111,000,666666,5.4,183,127828623,0,0,127810484,s,1998-10-26,20,49.973,-52.232,-192.7,2451112.5276,1.55,1.46,1.56,8.639,0.013,,,7.914,0.014,1527,59,se,1,1,T,0.3,3,12.22,10.92,2,,7332,168615,21,Opt
336.151467,-11.580061,4.981,336.151467,-11.580061,0.13,0.13,135,22243635-1134482,14.518,0.031,0.033,49.0,9.902,,,,9.790,,,,AUU,200,100,c00,360000,5.4,3,127810484,0,0,127828623,s,1998-10-26,21,49.971,-52.233,237.0,2451112.5363,6.89,,,10.975,0.127,,,,,1523,16,sw,0,0,U,4.9,185,0.00,0.10,1,,7333,168658,257,Opt
