_RAJ2000,_DEJ2000,_r,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,JD,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
201.655321,-8.317587,0.444,201.655321,-8.317587,0.22,0.08,90,13263727-0819033,11.110,0.023,0.026,1211.8,10.799,0.021,0.023,715.0,10.764,0.021,0.023,351.4,AAA,222,111,000,665566,26.9,186,287197378,0,0,287197374,s,1999-02-20,117,317.684,53.543,-149.3,2451229.8636,0.74,0.84,0.74,11.101,0.014,10.836,0.035,10.760,0.017,8884,103,ne,0,1,T,0.4,103,12.96,12.91,2,,18196,418495,115,Opt
