_RAJ2000,_DEJ2000,_r,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,wx,wy,ID,snr1,chi2W1,snr2,chi2W2,snr3,chi2W3,snr4,chi2W4,chi2,nb,na,sat1,sat2,sat3,sat4,ccf,ex,var,nW1,mW1,nW2,mW2,nW3,mW3,nW4,mW4,satnum,RA_pm,e_RA_pm,DE_pm,e_DE_pm,cosig_pm,pmRA,e_pmRA,pmDE,e_pmDE,chi2W1_pm,chi2W2_pm,chi2W3_pm,chi2W4_pm,chi2pm,qpm,qph,fdet,fmoon,covW1,covW2,covW3,covW4,_2Mkey,d2M,_2M
126.898206,10.506580,0.182,J082735.56+103023.6,126.8982062,10.5065801,0.0388,0.0362,9.6,Im,5.843,0.111,5.903,0.040,5.832,0.016,5.736,0.046,6.928,0.020,6.144,0.034,5.883,0.029,131.549,1802.792,1261110601351025366,9.8,0.26,27.1,0.44,66.8,1.1,23.4,0.91,0.35,1,0,0.180,0.111,0.000,0.000,0000,0,0n00,23,23,7,7,8,8,8,8,2700,126.8982056,0.0386,10.5065792,0.0353,-0.0017,258,58,70,54,0.26,0.45,0.86,0.92,0.34,1N001,BAAA,15,4533,8.857,5.021,7.905,7.979,847693116,0.169,2M
