_RAJ2000,_DEJ2000,_r,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,wx,wy,ID,snr1,chi2W1,snr2,chi2W2,snr3,chi2W3,snr4,chi2W4,chi2,nb,na,sat1,sat2,sat3,sat4,ccf,ex,var,nW1,mW1,nW2,mW2,nW3,mW3,nW4,mW4,satnum,RA_pm,e_RA_pm,DE_pm,e_DE_pm,cosig_pm,pmRA,e_pmRA,pmDE,e_pmDE,chi2W1_pm,chi2W2_pm,chi2W3_pm,chi2W4_pm,chi2pm,qpm,qph,fdet,fmoon,covW1,covW2,covW3,covW4,_2Mkey,d2M,_2M
168.542750,4.988121,0.165,J111410.26+045917.2,168.5427504,4.9881209,0.0378,0.0346,154.4,Im,9.740,0.022,9.769,0.020,9.739,0.044,8.807,,10.129,0.022,9.869,0.024,9.802,0.021,2216.822,3212.531,1686104501351043176,48.4,1.7,54.2,1.3,24.9,0.95,0.3,0.95,1.3,1,0,0.000,0.000,0.000,0.000,0000,0,000n,25,25,25,25,14,14,0,14,0,168.5427508,0.0377,4.9881195,0.0355,-0.0105,-1,38,-6,37,1.7,1.3,0.95,0.95,1.3,1N001,AAAU,7,0,26.526,26.587,14.002,14.200,893548152,0.162,2M
