_RAJ2000,_DEJ2000,_r,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,wx,wy,ID,snr1,chi2W1,snr2,chi2W2,snr3,chi2W3,snr4,chi2W4,chi2,nb,na,sat1,sat2,sat3,sat4,ccf,ex,var,nW1,mW1,nW2,mW2,nW3,mW3,nW4,mW4,satnum,RA_pm,e_RA_pm,DE_pm,e_DE_pm,cosig_pm,pmRA,e_pmRA,pmDE,e_pmDE,chi2W1_pm,chi2W2_pm,chi2W3_pm,chi2W4_pm,chi2pm,qpm,qph,fdet,fmoon,covW1,covW2,covW3,covW4,_2Mkey,d2M,_2M
333.212290,-10.925908,2.698,J221250.94-105533.2,333.2122905,-10.9259080,0.0341,0.0327,23.1,Im,8.298,0.022,8.353,0.020,8.206,0.023,7.908,0.192,,,,,,,3676.634,1195.970,3338010701351013252,48.6,1.6,54.5,1.6,46.7,1.3,5.6,0.86,1.4,1,0,0.000,0.000,0.000,0.000,0000,0,011n,27,27,27,27,16,16,1,16,0,333.2122896,0.0359,-10.9259054,0.0366,-0.0053,111,37,-224,37,1.6,1.6,1.3,0.86,1.4,1N000,AAAB,15,0,26.747,26.184,15.993,15.734,,,2M
