_RAJ2000,_DEJ2000,_r,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,JD,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
169.447110,2.456039,0.131,169.447110,2.456039,0.07,0.06,90,11174730+0227217,10.501,0.018,0.022,2123.4,10.276,0.021,0.023,1329.0,10.230,0.019,0.021,615.8,AAA,222,111,000,666655,15.4,39,844171645,0,0,844171652,s,2000-02-16,68,256.674,56.668,97.9,2451590.7008,0.69,0.82,0.76,10.504,0.005,10.252,0.029,10.241,0.009,8858,155,sw,0,1,T,0.1,13,11.89,11.09,1,,45819,1053828,162,Opt
