_RAJ2000,_DEJ2000,_r,mode,q_mode,cl,SDSS9,m_SDSS9,Im,SDSS-ID,objID,Sp-ID,SpObjID,parentID,flags,Status,RAJ2000,e_RAJ2000,DEJ2000,e_DEJ2000,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,Vdisp,e_Vdisp,spInst,spType,spCl,subClass,spS_N,uFlags,us,uc,uDate,u_mag,e_u_mag,upmag,e_upmag,uPmag,e_uPmag,uPrad,e_uPrad,uoRA,uoDE,udVrad,udVell,uPA,gFlags,gs,gc,gDate,g_mag,e_g_mag,gpmag,e_gpmag,gPmag,e_gPmag,gPrad,e_gPrad,goRA,goDE,gdVrad,gdVell,gPA,rFlags,rs,rc,rDate,r_mag,e_r_mag,rpmag,e_rpmag,rPmag,e_rPmag,rPrad,e_rPrad,roRA,roDE,rdVrad,rdVell,rPA,iFlags,is,ic,iDate,i_mag,e_i_mag,ipmag,e_ipmag,iPmag,e_iPmag,iPrad,e_iPrad,ioRA,ioDE,idVrad,idVell,iPA,zFlags,zs,zc,zDate,z_mag,e_z_mag,zpmag,e_zpmag,zPmag,e_zPmag,zPrad,e_zPrad,zoRA,zoDE,zdVrad,zdVell,zPA,pmRA,e_pmRA,pmDE,e_pmDE,sigRA,sigDE,M,N,g_O_,r_E_,g_J_,r_F_,i_N_
169.447096,2.456025,0.094,1,,6,J111747.30+022721.6,,Im,1462-301-4-0294-0092,1237651754005692508,---,0,1237651754005692507,483856285569040,257,169.447096,0.072,2.456025,0.075,2000.3429,3,14.084,0.005,11.845,0.001,11.477,0.001,13.848,0.011,12.216,0.010,,,,,,,,,,,302022672,1,6,2000.3429,14.084,0.005,13.037,0.017,13.027,0.002,1.54,0.00,0.01,0.01,0.09,1.000,53.7,87597761559989864,0,3,2000.3429,11.845,0.001,11.791,0.003,11.792,0.003,3.04,0.03,0.06,0.26,1.06,0.977,66.2,59225083905877608,0,3,2000.3429,11.477,0.001,11.435,0.004,11.436,0.004,3.16,0.03,-0.09,0.19,1.21,0.933,76.0,58788687740813723,0,3,2000.3429,13.848,0.011,13.443,0.055,13.455,0.048,3.11,0.04,-0.06,0.23,1.55,0.835,89.3,86711005430510798,0,3,2000.3429,12.216,0.010,11.448,0.005,11.451,0.004,1.53,0.03,0.00,0.08,0.40,0.893,113.3,,,,,,,0,0,,,,,
169.447341,2.456098,0.902,1,,3,J111747.36+022721.9,,Im,1462-301-4-0294-0094,1237651754005692510,---,0,1237651754005692507,554154162786648,257,169.447341,0.401,2.456098,0.403,2000.3429,3,24.528,9.999,16.115,0.011,15.612,0.012,14.853,0.012,22.855,9.611,,,,,,,,,,,9007199414292761,0,3,2000.3429,24.528,10.836,24.635,2.982,20.838,4.469,2.97,,4.60,0.00,29.67,0.518,115.9,29744868168974751,0,3,2000.3429,16.115,0.011,19.855,4.554,15.637,0.933,16.27,9.26,4.81,-0.11,29.38,0.750,44.2,13748293679349785,0,3,2000.3429,15.612,0.012,19.538,5.299,15.444,1.148,15.62,8.51,-0.13,-0.05,23.82,0.749,37.3,9174325307805720,0,3,2000.3429,14.853,0.012,19.265,4.342,14.512,0.429,21.01,10.58,0.00,0.00,29.67,0.919,57.1,9007199448109337,0,3,2000.3429,22.855,9.611,22.827,3.247,25.548,17.313,2.97,,4.61,0.01,0.04,0.427,105.5,,,,,,,0,0,,,,,
