_RAJ2000,_DEJ2000,_r,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,JD,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
178.161112,-3.094910,0.104,178.161112,-3.094910,0.11,0.07,90,11523866-0305416,9.994,0.019,0.023,3272.1,9.479,0.022,0.024,2029.1,9.368,0.021,0.023,1459.6,AAA,222,111,000,666666,8.2,181,961431352,0,0,961431345,s,2000-04-20,23,275.517,56.615,153.5,2451654.5314,0.85,0.64,0.89,9.989,0.019,9.493,0.023,9.372,0.011,10472,99,sw,0,1,T,0.1,359,12.89,11.68,2,,51543,1185479,150,Opt
