_RAJ2000,_DEJ2000,_r,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,JD,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
136.573962,19.402241,0.066,136.573962,19.402241,0.08,0.07,0,09061775+1924080,9.144,0.015,0.023,7940.2,8.908,0.027,0.028,3808.1,8.837,0.018,0.020,2550.5,AAA,122,111,000,666666,89.9,263,78894281,0,0,78894285,n,2000-05-01,28,208.782,38.128,-25.8,2451665.6740,1.23,1.16,2.33,9.166,0.013,8.914,0.021,8.845,0.011,5571,230,se,0,1,T,0.1,270,10.91,10.16,1,,3752,86279,68,Opt
