_RAJ2000,_DEJ2000,_r,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,JD,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
128.073622,22.006029,0.174,128.073622,22.006029,0.07,0.06,0,08321766+2200217,9.343,0.018,0.022,6169.2,8.998,0.021,0.022,3887.9,8.873,0.021,0.023,2736.7,AAA,222,111,000,666655,12.3,126,381150725,0,0,381150724,n,1998-10-29,140,202.569,31.492,-154.0,2451115.9969,1.04,0.87,1.33,9.339,0.012,8.983,0.018,8.868,0.010,7189,97,ne,0,1,T,0.1,75,11.51,10.80,1,,23195,533470,91,Opt
