_RAJ2000,_DEJ2000,_r,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,JD,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
204.779716,-6.041498,0.351,204.779716,-6.041498,0.06,0.06,90,13390713-0602293,10.431,0.020,0.023,2600.3,10.091,0.021,0.023,1631.2,9.994,0.022,0.024,792.2,AAA,222,111,000,666666,41.9,148,300149742,0,0,300149760,s,1999-02-23,113,323.851,54.882,-6.5,2451232.8527,0.70,0.92,0.66,10.443,0.016,10.083,0.031,10.013,0.021,694,246,ne,0,1,T,0.2,336,12.30,11.50,1,,18944,435712,267,Opt
