_RAJ2000,_DEJ2000,_r,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,wx,wy,ID,snr1,chi2W1,snr2,chi2W2,snr3,chi2W3,snr4,chi2W4,chi2,nb,na,sat1,sat2,sat3,sat4,ccf,ex,var,nW1,mW1,nW2,mW2,nW3,mW3,nW4,mW4,satnum,RA_pm,e_RA_pm,DE_pm,e_DE_pm,cosig_pm,pmRA,e_pmRA,pmDE,e_pmDE,chi2W1_pm,chi2W2_pm,chi2W3_pm,chi2W4_pm,chi2pm,qpm,qph,fdet,fmoon,covW1,covW2,covW3,covW4,_2Mkey,d2M,_2M
205.444556,-10.862513,0.633,J134146.69-105145.0,205.4445564,-10.8625127,0.0402,0.0371,163.4,Im,10.802,0.024,10.853,0.021,10.767,0.094,9.086,,11.181,0.023,10.911,0.022,10.857,0.021,3871.222,1361.530,2061010701351011632,45.8,2.7,51.7,1.2,11.5,0.96,0.3,0.92,1.5,1,0,0.000,0.000,0.000,0.000,0h00,0,100n,34,34,34,34,10,22,0,22,0,205.4445566,0.0401,-10.8625128,0.0392,-0.0080,-107,29,29,30,2.7,1.2,0.96,0.92,1.5,1N000,AAAU,7,1100,34.996,35.473,22.284,22.775,300200318,0.385,2M
